"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","DM_gravity","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","root_number_commercial","root_weight_commercial","root_number_non_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_rot_perc"
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep2_SM3677-74_17",2,17,4,4,"test"," (Operator: lizbethpino, Time: ), Raíces alargadas, algunas gruesas (Operator: lizbethpino, Time: )","SM3677-74","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",3,37.8573937153419,152.2,56.36,15.7,28.18,NA,5,2,28,18.06,NA,30,20,1,435.4,38.6,5,3,1,2,3,81,3075,370,0,20,3,4,1,6,5,100,56.36,21.3364270979667,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep3_GM214-62_21",3,21,1,5,"test","De 2 a 4 tallos por planta (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","GM214-62","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",1,40.5576923076923,115.6,46.32,26.38,23.16,NA,4,1,21,12.18,NA,17,20,1,321,33,5,2,1,2,2,77,3075,410,0,18,2,2,1,1,5,90,46.32,18.7863230769231,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep3_GM3594-70_30",3,30,1,6,"test"," (Operator: lizbethpino, Time: ), Únicamente 6 plantas corresponden al genotipo (Operator: lizbethpino, Time: )","GM3594-70","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",4,36.9797966728281,88.2,31.4,16.16,15.7,NA,4,1,23,12.82,NA,11,20,2,272,72.8,5,3,1,2,2,25,3060,355,0,6,2,2,1,5,5,30,31.4,11.611656155268,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep3_GM3650-51_27",3,27,4,6,"test"," (Operator: lizbethpino, Time: ), Raíces largas y delgadas (Operator: lizbethpino, Time: )","GM3650-51","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",4,31.5546007604563,138.4,29.28,24.36,14.64,NA,3,3,27,10.74,NA,28,20,2,320.8,56.6,5,2,1,3,3,44,2885,255,0,18,3,4,1,5,5,90,29.28,9.2391871026616,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep3_GM3790-2_28",3,28,3,6,"test"," (Operator: lizbethpino, Time: ), Raíces largas y de buen grosor. (Operator: lizbethpino, Time: )","GM3790-2","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",2,37.3301067615658,219.8,37.72,11,18.86,NA,3,1,26,17.46,NA,19,20,1,316.6,55.6,5,2,1,2,2,29,3185,375,0,19,2,2,1,2,5,95,37.72,14.0809162704626,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep3_P13_23",3,23,3,5,"check"," (Operator: lizbethpino, Time: ), Raíces delgadas y gruesas (Operator: lizbethpino, Time: )","P13","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",4,35.5031802120141,69,45.36,14.09,22.68,NA,4,1,12,6.94,NA,12,20,3,250.8,24.4,5,3,1,2,3,72,3175,345,0,19,2,4,2,1,5,95,45.36,16.1042425441696,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep3_PER183_22",3,22,2,5,"test","Algunas raíces mayor a 30 cm (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","PER183","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",4,31.6856088560885,64.4,52.8,19.76,26.4,NA,4,1,25,22.24,NA,12,20,1,296,57,5,3,1,1,2,45,2975,265,0,20,2,2,2,1,5,100,52.8,16.7300014760147,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep3_SM1127-8_29",3,29,2,6,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",3,39.0730769230769,164.8,59.12,22.3,29.56,NA,3,1,44,25.56,NA,32,20,2,332.8,56.2,5,2,1,2,3,64,3050,385,0,20,2,2,1,1,5,100,59.12,23.1000030769231,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep3_SM3106-14_25",3,25,5,5,"test"," (Operator: lizbethpino, Time: ), Raíces pequeñas, cortas y de buen grososr (Operator: lizbethpino, Time: )","SM3106-14","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",1,38.3903787878788,151.8,38.28,13.76,19.14,NA,4,2,27,9.5,NA,22,20,1,333,41.6,5,2,1,3,1,73,3010,370,0,20,2,2,1,1,5,100,38.28,14.695837,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep3_SM3553-27_26",3,26,5,6,"test"," (Operator: lizbethpino, Time: ), Parcela muy volcada, tallos largos y gruesos tipo ""s"" (Operator: lizbethpino, Time: )","SM3553-27","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",3,41.2139033457249,235.6,54.64,26.72,27.32,NA,4,2,43,26.22,NA,17,20,2,422.4,76.6,5,2,1,1,2,43,3115,425,0,20,2,2,1,1,5,100,54.64,22.5192767881041,0
2020,"202071CQPEA_cpal","202071CQPEA_cpal",4,5,"2020-October-08","2021-October-25","Corpoica Palmira",NA,"202071CQPEA_cpal_rep3_SM3677-74_24",3,24,4,5,"test","Buen desarrollo de raíces. Raíces alargadas (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","SM3677-74","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",4,39.6973498233215,204.8,53.72,24.72,26.86,NA,5,1,26,16.04,NA,27,20,4,401,37,5,3,1,2,NA,70,3250,420,0,18,NA,4,1,6,5,90,53.72,21.3254163250883,0
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_CG1141-1_14",1,14,1,14,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.9295577395577,60,64.88,NA,32.44,NA,NA,1,46,29.28,NA,7,20,2,200,NA,5,3,NA,NA,NA,63,4.68,0.61,NA,20,NA,NA,NA,1,5,100,64.88,25.906297061425,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_CM9456-12_7",1,7,1,7,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.2895833333333,70,54.92,NA,27.46,NA,NA,1,45,25.14,NA,19,20,4,200,NA,5,3,NA,NA,NA,58,4.4,0.56,NA,18,NA,NA,NA,1,5,90,54.92,21.5778391666666,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_CMB8527_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","CMB8527","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,41.284961038961,70,34.8,NA,17.4,NA,NA,1,25,13.88,NA,12,20,2,250,NA,5,3,NA,NA,NA,39,4.46,0.61,NA,20,NA,NA,NA,1,5,100,34.8,14.3671664415584,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_COL2215_12",1,12,1,12,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,41.0183243243243,150,33.44,NA,16.72,NA,NA,1,22,15.52,NA,16,20,2,220,NA,5,3,NA,NA,NA,29,4.28,0.58,NA,20,NA,NA,NA,1,5,100,33.44,13.716527654054,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_GM1692-56_6",1,6,1,6,"test"," (Operator: lizbethpino, Time: )","GM1692-56","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,42.1542622950819,180,49.28,NA,24.64,NA,NA,1,45,20.26,NA,22,20,1,290,NA,5,3,NA,NA,NA,71,4.26,0.6,NA,20,NA,NA,NA,1,5,100,49.28,20.7736204590164,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_GM214-62_8",1,8,1,8,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.6881318681318,90,59.12,NA,29.56,NA,NA,1,46,28.2,NA,16,20,2,300,NA,5,3,NA,NA,NA,57,4.18,0.54,NA,20,NA,NA,NA,1,5,100,59.12,23.4636235604395,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_GM3790-2_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","GM3790-2","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,41.4272527472527,190,45.56,NA,22.78,NA,NA,1,27,20.22,NA,19,20,1,280,NA,5,3,NA,NA,NA,42,4.22,0.58,NA,20,NA,NA,NA,2,5,100,45.56,18.8742563516483,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_P13_11",1,11,1,11,"check"," (Operator: lizbethpino, Time: )","P13","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,34.7297872340425,50,28.8,NA,14.4,NA,NA,2,23,12.32,NA,9,20,5,240,NA,5,3,NA,NA,NA,35,4.2,0.44,NA,20,NA,NA,NA,1,5,100,28.8,10.0021787234042,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_PER183_10",1,10,1,10,"check"," (Operator: lizbethpino, Time: )","PER183","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,33.2533846153846,70,70.76,NA,35.38,NA,NA,1,32,35.38,NA,31,20,2,310,NA,5,3,NA,NA,NA,32,4.32,0.42,NA,20,NA,NA,NA,1,5,100,70.76,23.5300949538461,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_SM1127-8_9",1,9,1,9,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.3074054054054,190,42.44,NA,21.22,NA,NA,1,35,18.24,NA,24,20,1,300,NA,5,2,NA,NA,NA,48,4.24,0.54,NA,18,NA,NA,NA,1,5,90,42.44,16.682062854054,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_SM3106-14_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.2651604938272,86,53.36,NA,26.68,NA,NA,1,40,21.36,NA,30,20,2,276,NA,5,1,NA,NA,NA,69,4.64,0.59,NA,20,NA,NA,NA,1,5,100,53.36,20.9518896395062,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_SM3553-27_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,42.3060638297872,150,72.68,NA,36.34,NA,NA,1,54,34.24,NA,23,20,1,306,NA,5,3,NA,NA,NA,68,4.38,0.62,NA,20,NA,NA,NA,1,5,100,72.68,30.7480471914893,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep1_SM3562-32_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","SM3562-32","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,38.9304950495049,110,58.8,NA,29.4,NA,NA,1,43,25.2,NA,19,20,3,256,NA,5,3,NA,NA,NA,63,4.62,0.58,NA,20,NA,NA,NA,1,5,100,58.8,22.8911310891089,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira","Caiseli,Caiselli,CAISELLI","201783CQPRC_cpal_rep1_SMB2446-2_13",1,13,1,13,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,40.3513559322034,180,49.56,NA,24.78,NA,NA,1,28,19.78,NA,16,20,1,270,NA,5,3,NA,NA,NA,48,4.08,0.54,NA,19,NA,NA,NA,2,5,95,49.56,19.998132,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_CG1141-1_24",2,24,2,5,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,41.2409183673469,80,39.36,NA,19.68,NA,NA,1,30,17.48,NA,18,20,2,260,NA,5,3,NA,NA,NA,45,4.54,0.62,NA,20,NA,NA,NA,1,5,100,39.36,16.2324254693877,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_CM9456-12_19",2,19,2,10,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.6407012987013,140,55.94,NA,27.97,NA,NA,1,42,25.13,NA,8,20,4,210,NA,5,3,NA,NA,NA,53,4.42,0.57,NA,19,NA,NA,NA,1,5,95,55.94,22.1750083064935,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_CMB8527_25",2,25,2,4,"test"," (Operator: lizbethpino, Time: )","CMB8527","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,42.1318965517241,130,36,NA,18,NA,NA,1,34,15.34,NA,16,20,2,270,NA,5,3,NA,NA,NA,46,4.05,0.57,NA,20,NA,NA,NA,1,5,100,36,15.1674827586207,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_COL2215_21",2,21,2,8,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,40.2277777777778,80,34.8,NA,17.4,NA,NA,1,26,13.96,NA,12,20,3,260,NA,5,3,NA,NA,NA,42,4.25,0.56,NA,20,NA,NA,NA,1,5,100,34.8,13.9992666666667,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_GM1692-56_27",2,27,2,2,"test"," (Operator: lizbethpino, Time: )","GM1692-56","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,43.5418105849582,180,34.6,NA,17.3,NA,NA,1,34,15,NA,30,20,1,340,NA,5,3,NA,NA,NA,55,4.21,0.62,NA,20,NA,NA,NA,1,5,100,34.6,15.0654664623955,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_GM214-62_18",2,18,2,11,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,34.6480582524272,150,57.84,NA,28.92,NA,NA,1,43,27.28,NA,16,20,2,310,NA,5,3,NA,NA,NA,54,4.6,0.48,NA,20,NA,NA,NA,1,5,100,57.84,20.0404368932039,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_GM3790-2_15",2,15,2,14,"test"," (Operator: lizbethpino, Time: )","GM3790-2","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.6559259259259,200,62.68,NA,31.34,NA,NA,1,35,29.05,NA,18,20,1,260,NA,5,3,NA,NA,NA,47,4.65,0.6,NA,20,NA,NA,NA,2,5,100,62.68,24.8563343703704,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_P13_26",2,26,2,3,"check"," (Operator: lizbethpino, Time: )","P13","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,37.0560752688172,80,32.88,NA,16.44,NA,NA,2,30,14.59,NA,12,20,5,260,NA,5,3,NA,NA,NA,45,4.21,0.49,NA,18,NA,NA,NA,1,5,90,32.88,12.1840375483871,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_PER183_23",2,23,2,6,"check"," (Operator: lizbethpino, Time: )","PER183","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,33.3073407202216,80,74.72,NA,37.36,NA,NA,1,35,37.36,NA,33,20,2,310,NA,5,3,NA,NA,NA,35,4,0.39,NA,20,NA,NA,NA,1,5,100,74.72,24.8872449861496,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_SM1127-8_20",2,20,2,9,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.3403076923076,140,45.46,NA,22.73,NA,NA,1,33,18.43,NA,37,20,1,320,NA,5,2,NA,NA,NA,55,4.47,0.57,NA,19,NA,NA,NA,1,5,95,45.46,17.884103876923,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_SM3106-14_16",2,16,2,13,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.4572316384181,70,51.58,NA,25.79,NA,NA,1,33,24.18,NA,20,20,2,310,NA,5,1,NA,NA,NA,43,4.06,0.52,NA,20,NA,NA,NA,1,5,100,51.58,20.3520400790961,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_SM3553-27_22",2,22,2,7,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,40.4051378446115,380,61.72,NA,30.86,NA,NA,1,43,27.9,NA,37,20,1,400,NA,5,3,NA,NA,NA,59,4.6,0.61,NA,20,NA,NA,NA,1,5,100,61.72,24.9380510776942,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep2_SM3562-32_28",2,28,2,1,"test"," (Operator: lizbethpino, Time: )","SM3562-32","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,44.5815406162465,90,41.12,NA,20.56,NA,NA,1,31,18.97,NA,17,20,3,240,NA,5,3,NA,NA,NA,39,4.21,0.64,NA,20,NA,NA,NA,1,5,100,41.12,18.3319295014006,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira","Caiseli,Caiselli,CAISELLI","201783CQPRC_cpal_rep2_SMB2446-2_17",2,17,2,12,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,40.8187935656836,190,39.98,NA,19.99,NA,NA,1,28,16.46,NA,34,20,1,260,NA,5,3,NA,NA,NA,48,4.31,0.58,NA,19,NA,NA,NA,2,5,95,39.98,16.3193536675603,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep3_CG1141-1_37",3,37,3,9,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,41.5993048128342,130,60.54,NA,30.27,NA,NA,1,42,26.15,NA,21,20,2,210,NA,5,3,NA,NA,NA,59,4.34,0.6,NA,20,NA,NA,NA,1,5,100,60.54,25.1842191336898,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep3_CM9456-12_38",3,38,3,10,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.7461025641025,100,58.3,NA,29.15,NA,NA,1,42,26.9,NA,11,20,4,240,NA,5,3,NA,NA,NA,57,4.48,0.58,NA,19,NA,NA,NA,1,5,95,58.3,23.1719777948718,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep3_CMB8527_42",3,42,3,14,"test"," (Operator: lizbethpino, Time: )","CMB8527","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.58,160,43.08,NA,21.54,NA,NA,1,32,16.06,NA,17,20,2,280,NA,5,3,NA,NA,NA,61,4.43,0.57,NA,20,NA,NA,NA,1,5,100,43.08,17.051064,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep3_COL2215_41",3,41,3,13,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.3168319559229,170,41.02,NA,20.51,NA,NA,1,23,16.14,NA,18,20,2,280,NA,5,3,NA,NA,NA,44,4.16,0.53,NA,20,NA,NA,NA,1,5,100,41.02,16.1277644683196,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep3_GM1692-56_32",3,32,3,4,"test"," (Operator: lizbethpino, Time: )","GM1692-56","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,39.7711797752809,130,49.86,NA,24.93,NA,NA,1,35,22.05,NA,22,20,1,320,NA,5,3,NA,NA,NA,58,4.09,0.53,NA,19,NA,NA,NA,1,5,95,49.86,19.8299102359551,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep3_GM214-62_40",3,40,3,12,"test"," (Operator: lizbethpino, Time: )","GM214-62","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,40.8570491803278,160,44.58,NA,22.29,NA,NA,1,29,16.41,NA,11,20,2,290,NA,5,3,NA,NA,NA,46,4.23,0.57,NA,20,NA,NA,NA,1,5,100,44.58,18.2140725245901,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep3_GM3790-2_35",3,35,3,7,"test"," (Operator: lizbethpino, Time: )","GM3790-2","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,40.7174540682414,260,57.78,NA,28.89,NA,NA,1,27,21.88,NA,14,20,1,300,NA,5,3,NA,NA,NA,49,4.4,0.59,NA,20,NA,NA,NA,2,5,100,57.78,23.5265449606299,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep3_P13_34",3,34,3,6,"check"," (Operator: lizbethpino, Time: )","P13","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,36.7251851851852,100,36.8,NA,18.4,NA,NA,2,21,15.39,NA,14,20,5,230,NA,5,3,NA,NA,NA,36,4.27,0.49,NA,20,NA,NA,NA,1,5,100,36.8,13.5148681481481,NA
2017,"201783CQPRC_cpal","201783CQPRC_cpal",4,5,"2017-June-23","2018-April-23","Corpoica Palmira",NA,"201783CQPRC_cpal_rep3_PER183_31",3,31,3,3,"check"," (Operator: lizbethpino, Time: )","PER183","test",3.533333333,-76.3,NA,"Valle","Colombia","Mid-altitude torpics","cpal",NA,32.191921182266,50,51.2,NA,25.6,NA,NA,2,26,24.63,NA,17,20,2,270,NA,5,3,NA,NA,NA,31,4.47,0.41,NA,18,NA,NA,NA,1,5,90,51.2,16.4822636453202,NA
